,DR,TM,accuracy_local,accuracy_global,perception
14944,tsne,tfidf,0.88,0.56,0.47
14945,tsne,tfidf,0.88,0.56,0.48
14946,tsne,tfidf,0.88,0.56,0.46
14947,tsne,tfidf,0.89,0.59,0.5
14948,tsne,tfidf,0.89,0.57,0.48
14949,tsne,tfidf,0.89,0.59,0.49
14950,tsne,tfidf,0.89,0.59,0.5
14951,tsne,tfidf,0.88,0.56,0.46
14952,tsne,tfidf,0.89,0.58,0.49
14953,tsne,tfidf,0.88,0.56,0.46
14954,tsne,tfidf,0.88,0.56,0.45
14955,tsne,tfidf,0.89,0.59,0.5
14956,tsne,tfidf,0.89,0.57,0.48
14957,tsne,tfidf,0.89,0.58,0.49
14958,tsne,tfidf,0.89,0.58,0.48
14959,tsne,tfidf,0.89,0.57,0.48
14960,tsne,tfidf,0.89,0.59,0.49
14961,tsne,tfidf,0.89,0.58,0.49
14962,tsne,tfidf,0.88,0.56,0.45
14963,tsne,tfidf,0.88,0.56,0.45
14964,tsne,tfidf,0.89,0.59,0.5
14965,tsne,tfidf,0.88,0.56,0.46
14966,tsne,tfidf,0.88,0.56,0.44
14967,tsne,tfidf,0.89,0.58,0.49
14968,tsne,tfidf,0.89,0.58,0.49
14969,tsne,tfidf,0.88,0.59,0.49
14970,tsne,tfidf,0.89,0.58,0.49
14971,tsne,tfidf,0.88,0.55,0.45
14972,tsne,tfidf,0.88,0.58,0.48
14973,tsne,tfidf,0.88,0.56,0.47
14974,tsne,tfidf,0.89,0.59,0.5
14975,tsne,tfidf,0.88,0.57,0.47
14976,tsne,tfidf,0.89,0.59,0.5
14977,tsne,tfidf,0.89,0.59,0.5
14978,tsne,tfidf,0.89,0.58,0.48
14979,tsne,tfidf,0.88,0.56,0.46
14980,tsne,tfidf,0.89,0.58,0.48
14981,tsne,tfidf,0.89,0.6,0.5
14982,tsne,tfidf,0.88,0.56,0.46
14983,tsne,tfidf,0.89,0.58,0.48
14984,tsne,tfidf,0.89,0.57,0.47
14985,tsne,tfidf,0.89,0.59,0.5
14986,tsne,tfidf,0.88,0.59,0.49
14987,tsne,tfidf,0.69,0.52,0.5
14988,tsne,tfidf,0.89,0.59,0.5
14989,tsne,tfidf,0.89,0.59,0.49
14990,tsne,tfidf,0.69,0.52,0.5
14991,tsne,tfidf,0.88,0.56,0.44
14992,tsne,tfidf,0.7,0.52,0.5
14993,tsne,tfidf,0.69,0.52,0.5
14994,tsne,tfidf,0.89,0.58,0.49
14995,tsne,tfidf,0.89,0.59,0.5
14996,tsne,tfidf,0.88,0.57,0.45
14997,tsne,tfidf,0.88,0.59,0.49
14998,tsne,tfidf,0.89,0.57,0.48
14999,tsne,tfidf,0.88,0.56,0.45
15000,tsne,tfidf,0.7,0.52,0.5
15001,tsne,tfidf,0.88,0.58,0.48
15002,tsne,tfidf,0.89,0.57,0.48
15003,tsne,tfidf,0.88,0.57,0.45
15004,tsne,tfidf,0.88,0.56,0.45
15005,tsne,tfidf,0.88,0.57,0.45
15006,tsne,tfidf,0.89,0.58,0.49
15007,tsne,tfidf,0.89,0.58,0.49
15008,tsne,tfidf,0.88,0.56,0.46
15009,tsne,tfidf,0.89,0.59,0.5
