,DR,TM,accuracy_local,accuracy_global,perception
11610,tsne,lda,0.98,0.76,0.49
11611,tsne,lda,0.98,0.76,0.49
11612,tsne,lda,0.97,0.7,0.48
11613,tsne,lda,0.98,0.76,0.48
11614,tsne,lda,0.98,0.76,0.48
11615,tsne,lda,0.98,0.76,0.49
11616,tsne,lda,0.96,0.6,0.44
11617,tsne,lda,0.96,0.63,0.44
11618,tsne,lda,0.98,0.76,0.49
11619,tsne,lda,0.96,0.59,0.44
11620,tsne,lda,0.98,0.75,0.49
11621,tsne,lda,0.98,0.75,0.49
11622,tsne,lda,0.98,0.76,0.48
11623,tsne,lda,0.98,0.7,0.48
11624,tsne,lda,0.98,0.75,0.49
11625,tsne,lda,0.96,0.6,0.44
11626,tsne,lda,0.96,0.62,0.45
11627,tsne,lda,0.98,0.66,0.47
11628,tsne,lda,0.98,0.76,0.49
11629,tsne,lda,0.98,0.76,0.49
11630,tsne,lda,0.98,0.76,0.48
11631,tsne,lda,0.97,0.69,0.48
11632,tsne,lda,0.98,0.76,0.49
11633,tsne,lda,0.98,0.75,0.49
11634,tsne,lda,0.98,0.68,0.47
15340,tsne,lda,0.98,0.65,0.22
15341,tsne,lda,0.99,0.74,0.22
15342,tsne,lda,0.99,0.78,0.23
15343,tsne,lda,0.97,0.56,0.22
15344,tsne,lda,0.98,0.65,0.26
15345,tsne,lda,0.99,0.77,0.22
15346,tsne,lda,0.99,0.75,0.22
15347,tsne,lda,0.99,0.68,0.22
15348,tsne,lda,0.97,0.57,0.22
15349,tsne,lda,0.99,0.75,0.22
15350,tsne,lda,0.99,0.78,0.23
15351,tsne,lda,0.98,0.62,0.23
15352,tsne,lda,0.98,0.65,0.22
15353,tsne,lda,0.99,0.76,0.22
15354,tsne,lda,0.98,0.68,0.23
15355,tsne,lda,0.99,0.67,0.22
15356,tsne,lda,0.99,0.76,0.23
15357,tsne,lda,0.99,0.76,0.22
15358,tsne,lda,0.99,0.67,0.22
15359,tsne,lda,0.99,0.67,0.23
15360,tsne,lda,0.99,0.78,0.22
15361,tsne,lda,0.99,0.78,0.22
15362,tsne,lda,0.98,0.65,0.25
15363,tsne,lda,0.99,0.77,0.22
15364,tsne,lda,0.99,0.66,0.22
15365,tsne,lda,0.99,0.75,0.22
15366,tsne,lda,0.97,0.64,0.23
15367,tsne,lda,0.98,0.65,0.22
15368,tsne,lda,0.97,0.53,0.22
15369,tsne,lda,0.99,0.69,0.25
15370,tsne,lda,0.99,0.77,0.22
15371,tsne,lda,0.98,0.68,0.22
15372,tsne,lda,0.97,0.58,0.23
15373,tsne,lda,0.99,0.75,0.23
15374,tsne,lda,0.99,0.76,0.23
15375,tsne,lda,0.98,0.67,0.22
15376,tsne,lda,0.97,0.58,0.22
15377,tsne,lda,0.99,0.76,0.22
15378,tsne,lda,0.99,0.75,0.23
15379,tsne,lda,0.97,0.55,0.22
15380,tsne,lda,0.99,0.67,0.22
15381,tsne,lda,0.99,0.67,0.22
15382,tsne,lda,0.98,0.59,0.22
