,DR,TM,accuracy_local,accuracy_global,perception
14779,tsne,bow,0.9,0.65,0.48
14780,tsne,bow,0.91,0.64,0.48
14781,tsne,bow,0.9,0.62,0.48
14782,tsne,bow,0.91,0.64,0.48
14783,tsne,bow,0.73,0.53,0.48
14784,tsne,bow,0.9,0.61,0.47
14785,tsne,bow,0.9,0.64,0.48
14786,tsne,bow,0.9,0.62,0.48
14787,tsne,bow,0.91,0.63,0.48
14788,tsne,bow,0.91,0.62,0.49
14789,tsne,bow,0.91,0.63,0.48
14790,tsne,bow,0.91,0.63,0.49
14791,tsne,bow,0.9,0.62,0.47
14792,tsne,bow,0.9,0.61,0.47
14793,tsne,bow,0.91,0.63,0.48
14794,tsne,bow,0.91,0.63,0.48
14795,tsne,bow,0.91,0.64,0.49
14796,tsne,bow,0.9,0.62,0.48
14797,tsne,bow,0.91,0.63,0.48
14798,tsne,bow,0.91,0.63,0.49
14799,tsne,bow,0.9,0.63,0.48
14800,tsne,bow,0.91,0.64,0.48
14801,tsne,bow,0.9,0.62,0.48
14802,tsne,bow,0.91,0.63,0.49
18508,tsne,bow,0.97,0.77,0.23
18509,tsne,bow,0.97,0.76,0.22
18510,tsne,bow,0.97,0.74,0.23
18511,tsne,bow,0.97,0.77,0.23
18512,tsne,bow,0.97,0.74,0.23
18513,tsne,bow,0.97,0.75,0.23
18514,tsne,bow,0.97,0.79,0.23
18515,tsne,bow,0.97,0.78,0.23
18516,tsne,bow,0.97,0.79,0.23
18517,tsne,bow,0.97,0.74,0.23
18518,tsne,bow,0.97,0.77,0.23
18519,tsne,bow,0.97,0.78,0.23
18520,tsne,bow,0.97,0.77,0.24
18521,tsne,bow,0.97,0.77,0.25
18522,tsne,bow,0.97,0.74,0.22
18523,tsne,bow,0.97,0.75,0.23
18524,tsne,bow,0.96,0.73,0.23
18525,tsne,bow,0.97,0.78,0.22
18526,tsne,bow,0.97,0.75,0.22
18527,tsne,bow,0.97,0.78,0.23
18528,tsne,bow,0.97,0.76,0.23
18529,tsne,bow,0.97,0.79,0.23
18530,tsne,bow,0.97,0.73,0.22
18531,tsne,bow,0.97,0.77,0.22
18532,tsne,bow,0.97,0.76,0.23
18533,tsne,bow,0.97,0.76,0.23
18534,tsne,bow,0.97,0.73,0.23
18535,tsne,bow,0.97,0.78,0.23
18536,tsne,bow,0.97,0.78,0.22
18537,tsne,bow,0.97,0.78,0.23
18538,tsne,bow,0.97,0.78,0.23
18539,tsne,bow,0.97,0.77,0.23
18540,tsne,bow,0.97,0.77,0.22
18541,tsne,bow,0.97,0.78,0.23
18542,tsne,bow,0.97,0.75,0.23
18543,tsne,bow,0.97,0.72,0.23
18544,tsne,bow,0.97,0.74,0.23
18545,tsne,bow,0.97,0.78,0.23
18546,tsne,bow,0.97,0.74,0.23
18547,tsne,bow,0.97,0.76,0.22
18548,tsne,bow,0.97,0.78,0.22
18549,tsne,bow,0.97,0.76,0.23
18550,tsne,bow,0.97,0.76,0.23
18551,tsne,bow,0.97,0.74,0.22
18552,tsne,bow,0.97,0.78,0.23
18553,tsne,bow,0.97,0.77,0.24
18554,tsne,bow,0.97,0.76,0.23
18555,tsne,bow,0.97,0.76,0.23
18556,tsne,bow,0.97,0.79,0.23
18557,tsne,bow,0.97,0.77,0.23
18558,tsne,bow,0.97,0.77,0.23
18559,tsne,bow,0.97,0.74,0.22
18560,tsne,bow,0.97,0.79,0.26
18561,tsne,bow,0.97,0.76,0.23
18562,tsne,bow,0.97,0.78,0.22
18563,tsne,bow,0.97,0.79,0.23
18564,tsne,bow,0.97,0.75,0.22
18565,tsne,bow,0.97,0.78,0.23
18566,tsne,bow,0.97,0.77,0.23
18567,tsne,bow,0.97,0.76,0.23
18568,tsne,bow,0.97,0.77,0.22
18569,tsne,bow,0.97,0.77,0.26
18570,tsne,bow,0.97,0.76,0.22
18571,tsne,bow,0.97,0.76,0.23
18572,tsne,bow,0.97,0.76,0.22
18573,tsne,bow,0.97,0.76,0.24
18574,tsne,bow,0.97,0.78,0.23
18575,tsne,bow,0.97,0.77,0.23
18576,tsne,bow,0.97,0.77,0.22
18577,tsne,bow,0.97,0.76,0.24
18578,tsne,bow,0.97,0.78,0.26
18579,tsne,bow,0.97,0.76,0.23
18580,tsne,bow,0.97,0.74,0.22
18581,tsne,bow,0.97,0.77,0.22
18582,tsne,bow,0.97,0.78,0.22
18583,tsne,bow,0.97,0.77,0.23
18584,tsne,bow,0.97,0.77,0.23
18585,tsne,bow,0.97,0.76,0.23
18586,tsne,bow,0.97,0.73,0.23
18587,tsne,bow,0.97,0.76,0.24
18588,tsne,bow,0.97,0.78,0.23
18589,tsne,bow,0.97,0.77,0.23
18590,tsne,bow,0.97,0.77,0.24
18591,tsne,bow,0.97,0.77,0.24
18592,tsne,bow,0.97,0.77,0.23
18593,tsne,bow,0.97,0.77,0.23
18594,tsne,bow,0.97,0.74,0.23
18595,tsne,bow,0.97,0.76,0.23
18596,tsne,bow,0.97,0.77,0.23
18597,tsne,bow,0.97,0.77,0.23
18598,tsne,bow,0.97,0.78,0.23
18599,tsne,bow,0.97,0.76,0.22
18600,tsne,bow,0.97,0.77,0.23
18601,tsne,bow,0.97,0.78,0.23
18602,tsne,bow,0.97,0.76,0.23
18603,tsne,bow,0.97,0.77,0.23
18604,tsne,bow,0.97,0.76,0.25
18605,tsne,bow,0.97,0.78,0.23
18606,tsne,bow,0.97,0.78,0.24
18607,tsne,bow,0.97,0.78,0.23
18608,tsne,bow,0.97,0.77,0.23
18609,tsne,bow,0.97,0.78,0.22
18610,tsne,bow,0.97,0.78,0.22
18611,tsne,bow,0.97,0.77,0.23
18612,tsne,bow,0.97,0.77,0.24
18613,tsne,bow,0.97,0.77,0.22
18614,tsne,bow,0.97,0.78,0.23
18615,tsne,bow,0.97,0.78,0.22
18616,tsne,bow,0.97,0.77,0.23
18617,tsne,bow,0.97,0.74,0.22
18618,tsne,bow,0.97,0.77,0.23
18619,tsne,bow,0.97,0.77,0.22
18620,tsne,bow,0.97,0.77,0.22
18621,tsne,bow,0.97,0.77,0.23
18622,tsne,bow,0.97,0.78,0.23
18623,tsne,bow,0.97,0.75,0.22
18624,tsne,bow,0.97,0.77,0.23
18625,tsne,bow,0.97,0.78,0.23
18626,tsne,bow,0.97,0.79,0.22
18627,tsne,bow,0.97,0.75,0.23
18628,tsne,bow,0.97,0.76,0.23
18629,tsne,bow,0.97,0.76,0.23
18630,tsne,bow,0.97,0.77,0.22
18631,tsne,bow,0.97,0.78,0.27
18632,tsne,bow,0.97,0.77,0.23
18633,tsne,bow,0.97,0.76,0.23
18634,tsne,bow,0.97,0.79,0.24
18635,tsne,bow,0.97,0.73,0.22
18636,tsne,bow,0.97,0.76,0.23
18637,tsne,bow,0.97,0.78,0.24
18638,tsne,bow,0.97,0.78,0.22
18639,tsne,bow,0.97,0.71,0.28
18640,tsne,bow,0.97,0.76,0.23
18641,tsne,bow,0.97,0.77,0.23
18642,tsne,bow,0.97,0.77,0.23
18643,tsne,bow,0.97,0.76,0.23
18644,tsne,bow,0.97,0.78,0.23
18645,tsne,bow,0.97,0.77,0.23
18646,tsne,bow,0.97,0.77,0.22
18647,tsne,bow,0.97,0.79,0.22
18648,tsne,bow,0.97,0.76,0.22
18649,tsne,bow,0.97,0.78,0.23
18650,tsne,bow,0.97,0.76,0.23
18651,tsne,bow,0.97,0.77,0.22
22267,tsne,bow,0.98,0.69,0.64
22268,tsne,bow,0.98,0.7,0.65
