,DR,TM,accuracy_local,accuracy_global,perception
8846,tsne,nmf_linear_combined,0.98,0.85,0.66
8847,tsne,nmf_linear_combined,0.98,0.85,0.66
8848,tsne,nmf_linear_combined,0.98,0.85,0.66
8849,tsne,nmf_linear_combined,0.98,0.85,0.67
8850,tsne,nmf_linear_combined,0.98,0.85,0.66
8851,tsne,nmf_linear_combined,0.98,0.84,0.68
8852,tsne,nmf_linear_combined,0.98,0.84,0.67
8853,tsne,nmf_linear_combined,0.98,0.85,0.66
8854,tsne,nmf_linear_combined,0.98,0.83,0.68
8855,tsne,nmf_linear_combined,0.98,0.84,0.67
8856,tsne,nmf_linear_combined,0.98,0.84,0.67
8857,tsne,nmf_linear_combined,0.98,0.85,0.66
8858,tsne,nmf_linear_combined,0.98,0.85,0.66
8859,tsne,nmf_linear_combined,0.98,0.85,0.67
8860,tsne,nmf_linear_combined,0.98,0.85,0.66
8861,tsne,nmf_linear_combined,0.98,0.84,0.67
8862,tsne,nmf_linear_combined,0.98,0.85,0.67
8863,tsne,nmf_linear_combined,0.98,0.85,0.66
8864,tsne,nmf_linear_combined,0.98,0.84,0.69
8865,tsne,nmf_linear_combined,0.98,0.85,0.66
8866,tsne,nmf_linear_combined,0.98,0.84,0.67
8867,tsne,nmf_linear_combined,0.98,0.84,0.68
8868,tsne,nmf_linear_combined,0.98,0.85,0.66
8869,tsne,nmf_linear_combined,0.98,0.84,0.67
8870,tsne,nmf_linear_combined,0.98,0.85,0.66
8871,tsne,nmf_linear_combined,0.98,0.85,0.66
8872,tsne,nmf_linear_combined,0.98,0.85,0.66
8873,tsne,nmf_linear_combined,0.98,0.81,0.66
8874,tsne,nmf_linear_combined,0.98,0.85,0.67
8875,tsne,nmf_linear_combined,0.98,0.85,0.67
8876,tsne,nmf_linear_combined,0.98,0.84,0.67
8877,tsne,nmf_linear_combined,0.98,0.83,0.66
8878,tsne,nmf_linear_combined,0.98,0.84,0.67
8879,tsne,nmf_linear_combined,0.98,0.85,0.66
8880,tsne,nmf_linear_combined,0.98,0.84,0.67
8881,tsne,nmf_linear_combined,0.98,0.81,0.67
8882,tsne,nmf_linear_combined,0.98,0.85,0.67
8883,tsne,nmf_linear_combined,0.98,0.81,0.67
8884,tsne,nmf_linear_combined,0.98,0.85,0.67
