,DR,TM,accuracy_local,accuracy_global,perception
7138,umap,bert,0.86,0.68,0.58
7139,umap,bert,0.87,0.58,0.55
7140,umap,bert,0.91,0.59,0.57
7141,umap,bert,0.9,0.53,0.57
7142,umap,bert,0.86,0.68,0.58
7143,umap,bert,0.9,0.67,0.58
7144,umap,bert,0.87,0.55,0.56
7145,umap,bert,0.87,0.54,0.56
7146,umap,bert,0.91,0.55,0.58
7147,umap,bert,0.89,0.64,0.58
7148,umap,bert,0.86,0.57,0.53
7149,umap,bert,0.9,0.57,0.59
7150,umap,bert,0.88,0.53,0.52
7151,umap,bert,0.9,0.64,0.58
7152,umap,bert,0.91,0.65,0.58
7153,umap,bert,0.86,0.67,0.57
7154,umap,bert,0.91,0.56,0.55
7155,umap,bert,0.92,0.61,0.58
7156,umap,bert,0.69,0.49,0.4
7157,umap,bert,0.9,0.67,0.58
7158,umap,bert,0.91,0.55,0.55
7159,umap,bert,0.9,0.53,0.54
7160,umap,bert,0.9,0.66,0.58
7161,umap,bert,0.68,0.49,0.4
9829,umap,bert,0.81,0.62,0.67
9830,umap,bert,0.96,0.73,0.94
9831,umap,bert,0.81,0.62,0.63
9832,umap,bert,0.95,0.74,0.91
9833,umap,bert,0.96,0.74,0.93
9834,umap,bert,0.96,0.76,0.93
9835,umap,bert,0.81,0.62,0.63
9836,umap,bert,0.84,0.66,0.74
9837,umap,bert,0.96,0.73,0.94
9838,umap,bert,0.84,0.65,0.7
9839,umap,bert,0.95,0.76,0.92
9840,umap,bert,0.96,0.75,0.92
9841,umap,bert,0.96,0.75,0.93
9842,umap,bert,0.95,0.75,0.92
9843,umap,bert,0.96,0.74,0.93
9844,umap,bert,0.96,0.73,0.94
9845,umap,bert,0.95,0.74,0.94
9846,umap,bert,0.96,0.7,0.89
9847,umap,bert,0.96,0.74,0.92
9848,umap,bert,0.96,0.73,0.94
9849,umap,bert,0.95,0.76,0.92
9850,umap,bert,0.95,0.76,0.92
9851,umap,bert,0.95,0.75,0.93
9852,umap,bert,0.95,0.75,0.92
9853,umap,bert,0.97,0.74,0.93
9854,umap,bert,0.96,0.75,0.93
9855,umap,bert,0.95,0.75,0.93
9856,umap,bert,0.97,0.73,0.93
9857,umap,bert,0.94,0.76,0.93
9858,umap,bert,0.97,0.73,0.93
9859,umap,bert,0.96,0.73,0.94
9860,umap,bert,0.96,0.75,0.93
9861,umap,bert,0.96,0.74,0.94
9862,umap,bert,0.95,0.76,0.93
9863,umap,bert,0.95,0.76,0.92
9864,umap,bert,0.96,0.68,0.84
9865,umap,bert,0.97,0.74,0.94
9866,umap,bert,0.96,0.73,0.94
9867,umap,bert,0.96,0.73,0.91
9868,umap,bert,0.97,0.73,0.93
9869,umap,bert,0.95,0.76,0.92
9870,umap,bert,0.85,0.66,0.73
